movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0849,House King,Movie,Adventure,,1994,136.0,TV-MA,English,South Korea,5.3,1868982.0,134002064.0,,,False,2021-03-02,False
movie_0850,Mystery City,Movie,Horror,,1999,109.0,TV-Y,English,USA,4.3,50678574.0,,,,True,2022-09-03,True
movie_0851,City Battle,Stand-up Comedy,Fantasy,,2003,58.0,TV-MA,English,UK,6.8,,,,,False,2025-01-06,False
movie_0852,Dream Hero,TV Series,Family,Western,2004,34.0,TV-PG,English,Canada,,,,8.0,58.0,False,2025-04-28,True
movie_0853,Family Journey,TV Series,Fantasy,,2018,37.0,TV-Y,French,South Korea,,,,7.0,25.0,False,2021-09-08,True
movie_0854,Dark House,Movie,Fantasy,,2012,117.0,PG-13,English,USA,7.8,859774.0,,,,True,2024-07-16,False
movie_0855,First Night,Movie,Animation,,2024,137.0,TV-PG,Korean,France,7.0,5430130.0,17526308.0,,,False,2021-06-05,False
movie_0856,Big King,Movie,Fantasy,,2017,76.0,R,English,South Korea,3.3,37318670.0,,,,False,2022-06-13,True
movie_0857,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61.0,R,English,Canada,3.7,,,,,False,2024-01-19,False
movie_0858,Fire Mystery,TV Series,Horror,,1997,28.0,TV-PG,French,USA,4.6,,,5.0,68.0,True,2024-03-21,False
movie_0859,First Mission,Documentary,Action,Western,2017,98.0,PG-13,English,USA,5.3,,,,,True,2022-06-24,True
movie_0860,Our Love,Stand-up Comedy,Animation,,2020,40.0,TV-14,English,USA,,,,,,False,2021-05-06,False
movie_0861,Night Journey,Documentary,Western,History,2022,50.0,PG-13,Italian,USA,7.7,,,,,True,2024-06-16,False
movie_0862,Day Quest,Stand-up Comedy,Family,,2002,530.0,TV-MA,Hindi,South Korea,6.3,,,,,False,2020-11-27,False
movie_0863,Fire House,Movie,Music,Mystery,2003,139.0,TV-14,French,USA,7.3,,,,,True,2025-07-15,False
movie_0864,Dragon Hero,Movie,Sci-Fi,,2012,100.0,G,English,USA,5.7,,17337817.0,,,False,2024-01-30,False
movie_0865,Dark Mission,Movie,Sport,Biography,2022,118.0,R,French,USA,8.4,8577151.0,116808765.0,,,False,2025-06-04,False
movie_0866,Love King,TV Series,Comedy,,1997,75.0,G,English,Japan,4.1,,,10.0,44.0,False,2022-10-18,False
movie_0867,Story Legend,Documentary,Mystery,,2008,103.0,TV-G,Spanish,South Korea,9.6,,,,,False,2022-04-21,True
movie_0868,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,,,1.0,150.0,False,2021-09-29,False
movie_0869,Old City,Movie,Animation,,2001,74.0,G,English,USA,5.8,341904.0,6047181.0,,,False,2023-03-10,False
movie_0870,Little Phoenix,Documentary,Music,Romance,2022,100.0,TV-PG,English,France,,,,,,True,2021-03-14,False
movie_0871,Princess City,TV Series,Animation,,1994,80.0,G,English,USA,5.6,,,2.0,144.0,True,2023-01-01,False
movie_0872,Journey Journey,Documentary,Action,,1996,46.0,NC-17,English,USA,7.1,,,,,False,2022-04-02,False
movie_0873,The City,Movie,Western,Music,2000,130.0,NC-17,English,USA,5.5,5203135.0,14104172.0,,,True,2024-03-19,True
movie_0874,Family Legend,Limited Series,Romance,,2017,81.0,PG-13,English,USA,6.0,,,12.0,133.0,False,2023-04-22,True
movie_0875,Empire Dragon,Limited Series,Fantasy,Crime,2016,41.0,NC-17,English,USA,6.2,,,8.0,156.0,True,2024-01-10,False
movie_0876,Mystery War,TV Series,Action,,2018,31.0,G,French,India,,,,8.0,182.0,False,2023-08-20,False
movie_0877,Family Dragon,Movie,Sci-Fi,,2016,122.0,TV-PG,Japanese,France,6.4,15085716.0,,,,True,2024-09-27,False
movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65.0,TV-Y,Spanish,Canada,7.0,,,8.0,48.0,False,2020-10-29,False
movie_0879,Storm Fire,TV Series,Action,Family,1998,37.0,TV-Y,English,USA,7.5,,,7.0,65.0,False,2025-03-16,False
movie_0880,My Dragon,Movie,Drama,,2002,94.0,TV-Y7,Italian,USA,8.5,29878063.0,2421257.0,,,False,2022-02-21,False
movie_0881,Adventure Dream,Movie,Comedy,,1993,121.0,TV-G,Italian,USA,4.5,,13043639.0,,,False,2024-11-23,False
movie_0882,Little Mystery,TV Series,Horror,,2002,52.0,TV-MA,English,USA,,,,12.0,81.0,False,2021-05-06,False
movie_0883,An Mission,TV Series,Mystery,,2008,17.0,G,English,India,5.4,,,2.0,156.0,False,2021-09-22,False
movie_0884,Queen King,Movie,Animation,,2000,74.0,TV-G,English,Japan,9.0,3791520.0,,,,False,2021-07-30,False
movie_0885,Battle Fire,Movie,Comedy,,2015,74.0,TV-MA,English,USA,,2627377.0,10816317.0,,,False,2025-02-26,False
movie_0886,Empire King,Stand-up Comedy,Adventure,,2015,51.0,R,German,Canada,5.7,,,,,False,2023-12-17,False
movie_0887,Warrior Phoenix,Movie,Music,Music,2004,115.0,G,English,USA,4.1,25132790.0,165389163.0,,,False,2023-03-09,False
movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61.0,PG,English,South Korea,7.1,,,14.0,196.0,True,2024-06-20,False
movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71.0,TV-Y,Spanish,Japan,5.9,,,,,False,2024-06-21,False
movie_0890,War Fire,Movie,Music,,2008,14.0,TV-Y7,English,USA,,9796514.0,9922315.0,,,True,2025-06-07,False
movie_0891,Ice House,Movie,Western,Thriller,2018,81.0,TV-Y7,French,UK,8.6,6422267.0,1560245.0,,,False,2024-08-29,False
movie_0892,Dark Dragon,Documentary,Documentary,Documentary,1991,79.0,NC-17,Spanish,South Korea,5.1,,,,,False,2024-05-16,False
movie_0893,Love Mission,Movie,Adventure,,2011,27.0,G,English,USA,6.7,1945287.0,587723.0,,,True,2025-07-15,True
movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155.0,NC-17,Italian,South Korea,,5902404.0,803661496.0,,,False,2021-04-12,True
movie_0895,House War,Movie,Animation,,2014,82.0,TV-PG,English,USA,7.5,1647411.0,,,,False,2025-03-18,False
movie_0896,Phoenix Hero,Documentary,Romance,,2018,76.0,NC-17,English,Japan,6.6,,,,,True,2023-09-30,True
movie_0897,First Storm,Movie,Western,,1995,456.0,TV-MA,English,USA,9.5,,,,,True,2021-03-10,False
movie_0898,First Family,Movie,Adventure,Sci-Fi,2008,125.0,TV-14,English,Canada,8.9,,9257237.0,,,True,2021-08-28,True
movie_0899,City Phoenix,Stand-up Comedy,History,,2002,43.0,NC-17,Spanish,USA,6.6,,,,,False,2020-12-19,False
movie_0900,Ice Love,Documentary,Drama,,2001,66.0,NC-17,Japanese,USA,9.5,,,,,True,2022-07-24,False
movie_0901,First Hero,TV Series,War,Animation,2013,28.0,PG-13,English,USA,4.7,,,2.0,30.0,False,2020-08-12,False
movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41.0,NC-17,English,USA,3.7,,,14.0,56.0,True,2024-10-22,True
movie_0903,Secret Battle,Stand-up Comedy,Animation,,2024,63.0,TV-14,German,USA,8.3,,,,,False,2023-08-30,False
movie_0904,Battle Mission,Movie,Biography,,2007,106.0,PG-13,Hindi,USA,5.0,15460729.0,12117921.0,,,False,2023-07-20,False
movie_0905,Dark Quest,Movie,Adventure,,2020,153.0,TV-Y,English,USA,6.3,,52461237.0,,,True,2024-02-17,False
movie_0906,Mystery Mystery,Movie,Fantasy,Western,2018,93.0,PG-13,English,USA,3.5,2480786.0,,,,True,2023-06-07,False
movie_0907,Phoenix Secret,Limited Series,Romance,,1993,59.0,TV-Y,English,Japan,4.2,,,,189.0,True,2023-08-14,False
movie_0908,Love War,Movie,Sport,,1990,86.0,TV-Y,English,USA,6.2,4103654.0,6858445.0,,,False,2021-06-13,False
movie_0909,Day Mission,Movie,Romance,Fantasy,2000,86.0,PG-13,German,USA,7.1,3817917.0,7105587.0,,,False,2021-09-12,False
movie_0910,Night Battle,Stand-up Comedy,Thriller,Western,2000,62.0,PG,English,USA,6.2,,,,,False,2021-03-21,False
movie_0911,Bright Dragon,Stand-up Comedy,Thriller,,2018,55.0,TV-14,English,USA,7.9,,,,,False,2022-09-23,True
movie_0912,Mission Night,Stand-up Comedy,Adventure,,2015,72.0,TV-Y7,English,USA,2.6,,,,,False,2023-01-10,False
movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29.0,TV-G,Japanese,UK,7.8,,,2.0,70.0,True,2024-04-25,False
movie_0914,Love Secret,Movie,Music,Western,2018,100.0,R,English,USA,3.3,8658634.0,,,,False,2023-03-19,True
movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36.0,PG-13,English,France,8.8,,,11.0,27.0,True,2025-07-10,False
movie_0916,Adventure Dream,Movie,Documentary,,2017,97.0,G,English,USA,7.7,5230091.0,310864542.0,,,True,2022-03-28,False
movie_0917,Adventure Ice,Movie,Adventure,,2004,65.0,TV-PG,German,UK,,2308408.0,37466547.0,,,False,2021-07-21,False
movie_0918,Secret Phoenix,Stand-up Comedy,Sport,,2002,59.0,TV-PG,English,South Korea,6.4,,,,,False,2021-02-08,False
movie_0919,The War,Movie,War,Sport,2012,99.0,TV-Y7,English,USA,4.5,2037924.0,6245998.0,,,False,2022-10-08,True
movie_0920,Story Warrior,Movie,Music,,1998,129.0,R,English,Canada,10.0,1568923.0,910439.0,,,False,2021-07-11,False
movie_0921,Phoenix House,Movie,War,Thriller,1998,114.0,TV-MA,Hindi,Japan,7.1,,17204463.0,,,False,2024-01-14,False
movie_0922,Our Story,Movie,Crime,,2017,118.0,NC-17,French,Canada,8.0,,,,,True,2024-11-29,True
movie_0923,Last Phoenix,TV Series,Adventure,Fantasy,1995,45.0,TV-Y7,English,USA,5.7,,,4.0,182.0,False,2020-08-20,True
movie_0924,Fire King,TV Series,Drama,,2022,64.0,PG,Spanish,USA,,,,1.0,98.0,False,2021-07-22,False
movie_0925,Quest Princess,Movie,Mystery,,2005,134.0,TV-G,English,France,6.2,16797086.0,,,,False,2025-06-16,False
movie_0926,Family Queen,Movie,Sci-Fi,Action,2024,125.0,NC-17,Spanish,USA,,,10714224.0,,,False,2024-05-02,False
movie_0927,Fire Ice,TV Series,Sci-Fi,,2008,40.0,TV-G,French,France,6.7,,,12.0,37.0,True,2022-09-03,True
movie_0928,Little Dream,TV Series,Horror,,2008,54.0,PG,Spanish,USA,5.9,,,5.0,131.0,False,2023-12-13,False
movie_0929,Fire King,Movie,Adventure,,2001,144.0,G,English,USA,6.4,6055248.0,54612.0,,,False,2023-01-26,False
movie_0930,Dark Day,Limited Series,Animation,History,1991,18.0,TV-14,English,Canada,5.8,,,8.0,99.0,False,2025-04-30,False
movie_0931,Family King,Movie,War,,2011,91.0,TV-Y,English,USA,4.2,6878404.0,2032055569.0,,,False,2020-08-12,False
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63.0,NC-17,English,USA,9.0,,,6.0,46.0,False,2021-04-22,False
movie_0933,Princess Family,Movie,Horror,,2014,136.0,TV-PG,Hindi,USA,7.5,1750334.0,8461465.0,,,False,2023-01-06,False
movie_0934,Kingdom House,TV Series,Comedy,,2018,23.0,TV-G,English,Canada,6.8,,,2.0,22.0,True,2021-03-02,True
movie_0935,Day Adventure,Movie,Thriller,,2003,122.0,TV-PG,French,USA,,,,,,True,2021-10-31,False
movie_0936,Quest Empire,Movie,Family,Crime,2019,85.0,G,English,USA,3.7,,212795.0,,,False,2024-12-04,True
movie_0937,Journey House,Movie,History,,2010,108.0,TV-Y7,English,USA,0.6,27987637.0,,,,False,2020-11-26,False
movie_0938,Old House,Movie,Crime,War,1995,116.0,R,English,USA,1.7,6877911.0,65073829.0,,,True,2021-04-05,True
movie_0939,Dragon War,TV Series,Crime,,2000,66.0,TV-Y7,English,Canada,6.2,,,10.0,117.0,False,2021-07-08,False
movie_0940,Fire Warrior,Limited Series,Documentary,,2016,69.0,TV-PG,English,USA,7.5,,,,146.0,False,2020-11-15,False
movie_0941,A Mystery,Movie,War,,2023,117.0,TV-PG,Spanish,Germany,5.6,,31526910.0,,,False,2025-05-01,False
movie_0942,King Legend,Stand-up Comedy,Mystery,,1999,98.0,TV-14,English,Canada,5.9,,,,,True,2022-12-31,True
movie_0943,Dream Adventure,TV Series,Music,,2021,49.0,TV-MA,English,Japan,9.4,,,14.0,52.0,True,2022-12-04,False
movie_0944,Dark Love,Movie,Sci-Fi,Animation,1990,103.0,G,English,Japan,8.3,755027.0,121486.0,,,False,2023-07-21,False
movie_0945,Secret Ice,Documentary,Sport,Sci-Fi,2010,97.0,TV-Y7,English,USA,6.6,,,,,True,2023-04-30,False
movie_0946,Quest Warrior,Movie,Comedy,Action,2001,83.0,G,English,France,6.5,10571426.0,2106307.0,,,False,2023-09-28,False
movie_0947,Secret Mission,Movie,Biography,,1999,84.0,PG-13,Spanish,USA,9.3,7872425.0,5076773.0,,,False,2023-04-23,False
movie_0948,Little Night,TV Series,History,,2015,52.0,TV-Y,English,USA,6.8,,,1.0,164.0,True,2022-11-15,False
movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106.0,G,Italian,USA,6.0,10082632.0,2344323.0,,,False,2023-10-16,True
movie_0950,War Day,TV Series,Thriller,,2000,55.0,TV-14,Korean,USA,6.1,,,11.0,184.0,False,2024-03-30,False
movie_0951,Big House,TV Series,Horror,,2020,38.0,G,English,USA,6.7,,,6.0,72.0,True,2020-09-20,False
movie_0952,Queen Day,Movie,Western,Music,2009,121.0,PG,English,USA,8.8,9065794.0,,,,False,2023-07-21,False
movie_0953,Bright Love,Documentary,Drama,Western,1999,108.0,TV-G,Spanish,South Korea,5.0,,,,,False,2020-11-27,False
movie_0954,Mission Adventure,Movie,Comedy,,2020,151.0,PG,German,USA,5.6,479995.0,31220059.0,,,True,2020-10-20,False
movie_0955,Queen Empire,Movie,Fantasy,,2022,87.0,PG-13,Spanish,USA,7.2,,,,,True,2022-03-03,False
movie_0956,A Love,Stand-up Comedy,Adventure,,2001,97.0,G,English,USA,8.4,,,,,False,2023-01-20,False
movie_0957,Storm Love,Documentary,Sci-Fi,Family,2024,102.0,TV-14,Italian,Canada,6.3,,,,,True,2021-05-24,False
movie_0958,Story Warrior,Movie,Thriller,,2022,104.0,G,English,USA,9.1,7640901.0,8187582.0,,,False,2021-05-19,False
movie_0959,A Dragon,TV Series,Animation,,2016,51.0,R,French,USA,8.9,,,14.0,17.0,True,2023-05-11,False
movie_0960,Quest Quest,TV Series,Animation,,2015,29.0,PG-13,English,Canada,7.0,,,3.0,46.0,True,2022-02-23,True
movie_0961,Story Mystery,Movie,Fantasy,,2014,115.0,TV-Y7,Spanish,South Korea,7.3,,341983926.0,,,True,2025-04-30,False
movie_0962,City Ice,TV Series,History,,2018,45.0,TV-PG,English,USA,6.8,,,9.0,198.0,False,2022-05-03,True
movie_0963,War Dream,Limited Series,Sci-Fi,,1998,24.0,NC-17,English,USA,6.7,,,11.0,30.0,True,2025-05-18,False
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,,,4.0,18.0,True,2022-11-22,False
movie_0965,Empire Legend,Movie,Sport,Western,1997,29.0,PG-13,Spanish,Canada,3.5,1437629.0,5514939.0,,,False,2020-08-06,False
movie_0966,A Adventure,Stand-up Comedy,Crime,,2024,70.0,TV-G,English,USA,5.9,,,,,False,2024-01-20,False
movie_0967,Our Adventure,TV Series,Adventure,,2017,66.0,TV-G,German,USA,7.0,,,11.0,107.0,False,2025-04-20,False
movie_0968,First Queen,TV Series,Fantasy,,1996,46.0,NC-17,English,USA,5.8,,,9.0,14.0,False,2024-03-16,False
movie_0969,Adventure Story,Movie,Crime,Music,1993,131.0,TV-MA,English,India,6.1,1905142.0,389765.0,,,False,2022-01-30,False
movie_0970,House King,TV Series,Biography,,2005,52.0,PG,Spanish,USA,,,,7.0,159.0,False,2021-12-21,True
movie_0971,Warrior Empire,TV Series,Romance,,1998,48.0,NC-17,German,Canada,6.3,,,9.0,107.0,False,2022-04-21,False
movie_0972,Bright Mystery,Stand-up Comedy,Sport,,1995,54.0,PG-13,Spanish,USA,6.8,,,,,False,2024-12-02,False
movie_0973,Dark Kingdom,TV Series,Romance,,2001,66.0,R,German,USA,6.2,,,3.0,133.0,True,2022-10-03,False
movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50.0,TV-14,English,Germany,5.8,,,,11.0,False,2024-06-28,False
movie_0975,Quest War,Movie,History,Adventure,2013,101.0,TV-MA,French,USA,5.5,12437786.0,110918415.0,,,False,2022-11-14,False
movie_0976,Dragon Journey,Movie,Adventure,Documentary,2015,111.0,G,Hindi,Japan,7.3,45933057.0,2099413.0,,,False,2022-09-16,False
movie_0977,Little Secret,Movie,Family,Romance,2021,131.0,TV-PG,English,Germany,,1815186.0,2039126.0,,,False,2021-06-12,False
movie_0978,City Night,Movie,Romance,Music,2017,93.0,PG-13,Korean,UK,8.5,1669938.0,5999880.0,,,True,2022-03-23,True
movie_0979,Story Legend,Movie,War,,2017,110.0,R,French,USA,7.6,2371950.0,,,,False,2023-10-03,False
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
movie_0981,First Dragon,Movie,Biography,,2008,90.0,TV-14,English,India,5.4,,144443940.0,,,True,2025-02-07,False
movie_0982,Storm Dream,Movie,Horror,,1998,99.0,TV-PG,Japanese,Japan,9.2,9850569.0,8806633.0,,,False,2024-05-09,False
movie_0983,Day Legend,Movie,Action,Romance,2002,61.0,R,Japanese,Canada,9.4,11539630.0,248879.0,,,False,2022-03-13,False
movie_0984,Family Day,Stand-up Comedy,History,,2006,59.0,G,English,Canada,5.8,,,,,False,2024-09-24,True
movie_0985,Queen Night,Documentary,Sci-Fi,,2000,89.0,TV-14,French,France,7.7,,,,,False,2024-01-21,False
movie_0986,Love Day,TV Series,Horror,,2022,37.0,NC-17,English,USA,8.5,,,10.0,153.0,False,2023-03-26,False
movie_0987,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51.0,TV-Y,English,USA,6.8,,,1.0,93.0,False,2023-05-26,False
movie_0988,Little Journey,Stand-up Comedy,War,,2006,72.0,R,English,Canada,1.6,,,,,True,2024-01-09,False
movie_0989,Empire Family,Movie,Biography,Fantasy,2008,168.0,TV-14,English,Canada,6.9,,784225.0,,,False,2025-07-15,False
movie_0990,Big Quest,Documentary,Mystery,,1997,28.0,G,English,USA,3.4,,,,,False,2025-04-20,False
movie_0991,Last Queen,Movie,Drama,,1992,76.0,PG,Italian,USA,6.5,4303395.0,6895198.0,,,False,2021-07-19,False
movie_0992,The Love,Movie,Horror,Music,2018,57.0,TV-14,English,USA,6.2,461832.0,,,,False,2022-12-15,False
movie_0993,Old Phoenix,Stand-up Comedy,Western,,2020,19.0,PG,Spanish,Canada,3.7,,,,,False,2025-05-08,False
movie_0994,Battle Queen,Movie,Mystery,,1990,119.0,TV-14,German,USA,1.4,,28637.0,,,False,2024-02-22,True
movie_0995,Big Day,Movie,Horror,,2024,185.0,TV-PG,Japanese,South Korea,7.9,436936.0,25050655.0,,,False,2024-01-13,False
movie_0996,Secret Mission,TV Series,Sci-Fi,,1997,69.0,NC-17,English,South Korea,6.4,,,2.0,24.0,False,2021-05-28,True
movie_0997,House Empire,TV Series,History,Biography,2024,21.0,R,French,USA,7.1,,,11.0,124.0,False,2024-02-29,False
movie_0998,Day Legend,Limited Series,Fantasy,,2013,69.0,TV-14,English,USA,6.0,,,8.0,162.0,True,2022-09-25,False
movie_0999,Ice War,Movie,Crime,,1997,16.0,TV-Y7,English,USA,7.0,49649970.0,139707.0,,,False,2024-01-06,False
movie_1000,Last Night,TV Series,Sport,,1993,42.0,NC-17,English,UK,,,,10.0,25.0,False,2021-09-02,False
movie_0846,Storm Family,Stand-up Comedy,Action,Mystery,2024,61.0,TV-MA,English,USA,4.8,,,,,False,2024-03-03,True
movie_0814,Adventure Legend,TV Series,Adventure,,2004,62.0,TV-Y7,Korean,USA,6.3,,,11.0,13.0,False,2022-03-04,False
movie_0537,New Story,Movie,Horror,,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,,,True,2022-08-16,True
movie_0996,Secret Mission,TV Series,Sci-Fi,,1997,69.0,NC-17,English,South Korea,6.4,,,2.0,24.0,False,2021-05-28,True
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99.0,R,English,USA,4.4,,,,,True,2021-10-26,False
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63.0,NC-17,English,USA,9.0,,,6.0,46.0,False,2021-04-22,False
movie_0746,Fire Journey,Movie,Music,,1995,82.0,TV-MA,Hindi,USA,0.8,954741.0,,,,False,2025-03-09,False
movie_0147,Dark Love,Documentary,Action,,1996,34.0,G,Japanese,UK,3.9,,,,,False,2023-02-11,False
movie_0305,Legend House,Movie,Adventure,Fantasy,1984,113.0,TV-MA,English,Japan,,,53455628.0,,,True,2021-06-14,False
movie_0210,Princess Kingdom,Movie,Sport,,2018,83.0,TV-14,German,Canada,2.7,2206961.0,,,,False,2022-02-15,False
movie_0891,Ice House,Movie,Western,Thriller,2018,81.0,TV-Y7,French,UK,8.6,6422267.0,1560245.0,,,False,2024-08-29,False
movie_0206,Big Dragon,TV Series,Romance,,2003,50.0,PG-13,English,Canada,6.0,,,9.0,97.0,False,2023-04-13,False
movie_0043,City Queen,Documentary,Family,,2005,80.0,PG-13,Spanish,USA,6.3,,,,,False,2022-12-12,False
movie_0034,Mission Kingdom,TV Series,War,Horror,2018,48.0,TV-PG,English,India,7.7,,,14.0,138.0,True,2023-10-22,True
movie_0055,Queen Quest,Movie,Sci-Fi,,2002,84.0,G,Italian,India,4.7,6494786.0,,,,True,2023-11-21,True
movie_0590,Secret City,Documentary,War,,2012,104.0,NC-17,English,India,5.4,,,,,False,2022-12-15,True
movie_0274,Story Phoenix,Stand-up Comedy,Horror,,1996,51.0,NC-17,Korean,USA,6.8,,,,,True,2024-11-11,False
movie_0618,First Kingdom,TV Series,War,Romance,2014,58.0,NC-17,English,South Korea,,,,1.0,152.0,False,2024-05-30,False
movie_0468,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,,,,117.0,False,2023-06-17,False
movie_0557,Queen Hero,Movie,Sport,,2020,147.0,TV-G,English,USA,7.8,13882650.0,1054653607.0,,,False,2022-03-09,False
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,,,4.0,18.0,True,2022-11-22,False
movie_0088,Journey Love,TV Series,Sport,,1990,63.0,PG-13,English,Canada,7.2,,,4.0,79.0,False,2023-03-02,False
movie_0138,Kingdom Fire,Movie,Biography,Comedy,2024,118.0,PG,English,Canada,5.6,2785266.0,20178073.0,,,False,2023-05-29,False
movie_0089,Mystery Day,Movie,Romance,,2014,79.0,TV-Y7,Hindi,Japan,0.9,44425136.0,16348642.0,,,True,2021-06-07,True
movie_0452,Family Secret,Limited Series,Romance,,2024,56.0,TV-Y7,French,USA,,,,11.0,58.0,True,2023-12-23,False
movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44.0,TV-Y7,Spanish,South Korea,6.0,,,,,True,2021-10-10,False
movie_0383,Day City,TV Series,Crime,,2022,42.0,G,English,USA,5.7,,,6.0,89.0,False,2023-09-28,False
movie_0716,Love Battle,Stand-up Comedy,War,,2022,91.0,R,English,Germany,4.4,,,,,False,2020-10-15,True
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
movie_0625,Day Night,Movie,Documentary,,2003,105.0,TV-Y,English,USA,,,,,,False,2021-10-13,False
movie_0823,Adventure Ice,Movie,Comedy,,1992,87.0,TV-PG,English,UK,,527595.0,,,,False,2022-01-15,False
movie_0151,Night Love,Movie,Animation,,2005,98.0,TV-Y,English,South Korea,6.2,5071451.0,235899.0,,,False,2022-12-11,False
movie_0571,City Princess,Documentary,Family,History,2011,73.0,TV-MA,Japanese,South Korea,4.4,,,,,True,2024-11-04,False
movie_0035,Princess Love,TV Series,Family,Romance,1994,38.0,TV-PG,English,USA,7.4,,,,62.0,False,2021-03-01,False
movie_0140,City Empire,Documentary,Sport,,2023,19.0,TV-14,English,France,5.6,,,,,False,2025-06-20,False
movie_0517,Storm Legend,TV Series,War,,1998,48.0,TV-MA,English,Japan,6.0,,,9.0,85.0,False,2021-07-21,False
movie_0696,House Empire,Limited Series,Biography,,2010,54.0,G,Korean,USA,7.2,,,10.0,174.0,False,2023-08-19,False
movie_0056,Big Princess,Movie,Adventure,Comedy,1997,137.0,TV-Y,English,USA,6.2,3593765.0,2259750.0,,,True,2021-01-18,False
movie_0652,Our Night,Movie,History,,2015,102.0,TV-MA,English,USA,10.0,14939487.0,21771252.0,,,False,2024-10-15,True
