search_id,user_id,search_query,search_date,results_returned,clicked_result_position,device_type,search_duration_seconds,had_typo,used_filters,location_country
search_000328,user_02933,travel documentaries,2025-11-12,34,8,Smart TV,7.6,True,True,Canada
search_000329,user_00899,thriller series,2025-07-04,50,6,Mobile,5.2,False,False,Canada
search_000330,user_09667,classic movies,2025-11-07,5,9,Mobile,7.5,False,True,USA
search_000331,user_03451,series with only one season,2024-06-27,82,9,Smart TV,27.5,False,False,USA
search_000332,user_08018,christmas movies,2025-01-17,14,,Tablet,,True,False,Canada
search_000333,user_02247,family movies,2025-03-26,12,2,Tablet,15.7,False,False,USA
search_000334,user_01296,biographies,2024-03-20,67,8,Smart TV,2.7,False,False,USA
search_000335,user_09315,drama series,2025-03-24,21,5,Mobile,3.1,True,False,Canada
search_000336,user_02876,movies based on true stories,2025-06-15,87,,Tablet,5.8,False,True,USA
search_000337,user_05908,romantic comedies,2024-05-23,68,7,Tablet,20.9,False,False,USA
search_000338,user_02857,christmas movies,2024-11-17,37,,Laptop,29.4,False,True,Canada
search_000339,user_01003,movies based on true stories,2025-04-08,0,2,Mobile,14.4,True,True,Canada
search_000340,user_09972,true crime,2024-04-30,81,2,Smart TV,21.3,False,False,USA
search_000341,user_01507,sci-fi,2024-10-10,85,4,Laptop,2.4,False,True,Canada
search_000342,user_07429,family movies,2025-05-15,59,10,Laptop,10.1,False,True,USA
search_000343,user_07951,trending now,2025-04-19,12,,Smart TV,11.8,False,False,USA
search_000344,user_05238,biographies,2024-12-13,26,,Smart TV,24.2,True,False,USA
search_000345,user_06152,family movies,2025-06-24,78,10,Tablet,,False,False,USA
search_000346,user_07306,trending now,2024-08-22,98,,Tablet,22.6,False,True,USA
search_000347,user_01376,horror movies,2024-07-04,78,,Tablet,4.0,True,False,Canada
search_000348,user_08386,comedy shows,2025-07-08,39,8,Smart TV,52.9,False,False,USA
search_000349,user_07935,action movies,2024-01-31,10,4,Laptop,,False,False,Canada
search_000350,user_04898,action movies,2025-05-20,61,1,Mobile,20.6,False,False,Canada
search_000351,user_09284,action movies,2025-04-13,55,1,Mobile,,False,False,USA
search_000352,user_08832,classic movies,2025-07-08,55,,Laptop,23.8,False,False,Canada
search_000353,user_07889,true crime,2024-06-28,96,,Smart TV,8.7,False,False,Canada
search_000354,user_00397,christmas movies,2025-09-19,80,,Smart TV,9.7,False,False,USA
search_000355,user_03339,halloween movies,2024-11-27,93,,Tablet,16.7,False,False,USA
search_000356,user_00448,korean drama,2024-12-10,21,,Laptop,,False,True,USA
search_000357,user_05704,halloween movies,2025-09-16,67,,Smart TV,23.7,True,True,USA
search_000358,user_07885,superhero movies,2024-03-26,2,7,Tablet,11.3,False,False,USA
search_000359,user_06229,classic movies,2024-10-09,68,4,Laptop,,True,False,Canada
search_000360,user_03233,horror movies,2025-09-19,90,,Mobile,13.6,False,False,Canada
search_000361,user_03886,family movies,2024-10-31,71,3,Laptop,18.5,True,False,USA
search_000362,user_05982,award winning documentaries,2025-09-12,92,,Tablet,13.4,False,False,USA
search_000363,user_08856,movies based on true stories,2024-12-29,54,2,Smart TV,7.2,False,False,USA
search_000364,user_04128,new releases,2024-03-28,57,,Smart TV,5.5,False,False,USA
search_000365,user_02217,travel documentaries,2024-08-18,41,4,Smart TV,4.2,False,False,USA
search_000366,user_06425,documentaries,2024-08-14,18,,Smart TV,16.4,False,False,USA
search_000367,user_01409,animated shows,2024-03-09,46,6,Mobile,6.4,False,False,USA
search_000368,user_00528,animated shows,2024-03-22,55,9,Smart TV,15.8,True,False,Canada
search_000369,user_07684,new releases,2024-09-29,17,3,Smart TV,20.0,False,False,USA
search_000370,user_05747,superhero movies,2024-10-29,40,1,Laptop,19.2,False,True,Canada
search_000371,user_00026,netflix originals,2024-12-08,7,,Smart TV,7.8,True,True,USA
search_000372,user_07185,christmas movies,2025-12-12,18,,Smart TV,16.9,False,False,USA
search_000373,user_00717,romantic comedies,2024-07-08,2,,Smart TV,17.6,False,True,Canada
search_000374,user_09097,stand up comedy,2025-06-08,49,,Tablet,23.6,False,False,USA
search_000375,user_02904,war movies,2024-12-29,78,1,Tablet,13.5,False,False,USA
search_000376,user_08288,award winning documentaries,2024-10-07,35,,Laptop,11.0,False,False,Canada
search_000377,user_05886,stand up comedy,2024-12-08,29,5,Tablet,21.0,False,False,USA
search_000378,user_09474,comedy shows,2024-08-21,15,,Mobile,11.4,False,False,USA
search_000379,user_05758,animated shows,2025-09-13,100,,Smart TV,6.0,False,True,USA
search_000380,user_00687,romantic comedies,2025-09-20,88,,Laptop,21.9,False,False,USA
search_000381,user_04101,thriller series,2024-08-25,53,10,Laptop,27.6,False,False,Canada
search_000382,user_03653,romantic comedies,2025-04-27,87,6,Mobile,32.5,False,False,USA
search_000383,user_07926,trending now,2024-07-03,2,8,Smart TV,2.5,False,False,USA
search_000384,user_07999,superhero movies,2025-06-09,12,,Mobile,14.9,True,True,USA
search_000385,user_06315,christmas movies,2025-05-05,12,2,Laptop,60.3,False,False,USA
search_000386,user_00584,trending now,2025-06-21,49,,Tablet,28.2,False,True,USA
search_000387,user_02412,movies like stranger things,2025-07-11,19,,Tablet,14.0,False,False,Canada
search_000388,user_05016,cooking shows,2024-01-20,38,9,Mobile,13.3,False,False,USA
search_000389,user_09983,superhero movies,2025-08-31,68,,Smart TV,1.8,True,False,USA
search_000390,user_07182,true crime,2025-04-29,38,7,Tablet,22.0,False,True,USA
search_000391,user_05765,music documentaries,2025-03-04,14,,Smart TV,28.1,False,True,USA
search_000392,user_08018,travel documentaries,2025-12-15,35,7,Mobile,6.2,False,False,USA
search_000393,user_05677,christmas movies,2024-09-25,82,5,Tablet,3.1,False,False,USA
search_000394,user_06069,series with only one season,2025-11-05,61,1,Smart TV,27.6,False,True,Canada
search_000395,user_03936,romantic comedies,2024-06-13,85,7,Mobile,23.7,False,False,Canada
search_000396,user_06021,romantic comedies,2025-05-11,88,,Mobile,25.0,False,True,Canada
search_000397,user_08681,biographies,2025-06-03,72,4,Mobile,16.2,False,False,Canada
search_000398,user_02281,superhero movies,2024-09-15,97,,Smart TV,34.1,False,False,USA
search_000399,user_01386,drama series,2025-06-10,48,10,Mobile,5.5,False,False,USA
search_000400,user_02974,movies based on true stories,2025-04-20,72,8,Mobile,11.2,False,False,USA
search_000401,user_02969,classic movies,2024-02-16,11,,Mobile,7.1,False,False,USA
search_000402,user_03311,korean drama,2025-07-16,28,9,Tablet,39.7,False,False,Canada
search_000403,user_06017,action movies,2024-11-22,19,8,Mobile,,False,False,USA
search_000404,user_02979,war movies,2025-02-09,30,,Tablet,16.3,False,False,USA
search_000405,user_06714,thriller series,2024-11-30,91,3,Mobile,8.2,False,False,USA
search_000406,user_02799,true crime,2024-09-26,10,7,Smart TV,106.8,False,True,Canada
search_000407,user_07057,trending now,2024-05-05,42,,Laptop,5.6,False,False,Canada
search_000408,user_09942,best movies 2024,2024-11-05,24,,Smart TV,13.1,False,False,USA
search_000409,user_09320,thriller series,2025-08-12,96,,Mobile,3.7,False,False,USA
search_000410,user_06487,new releases,2025-11-13,83,4,Mobile,12.9,False,True,USA
search_000411,user_03425,christmas movies,2025-10-05,61,3,Tablet,,False,True,USA
search_000412,user_05487,shows with strong female leads,2024-07-12,26,,Mobile,51.7,True,False,Canada
search_000413,user_05805,horror movies,2025-09-02,95,,Smart TV,4.1,False,True,USA
search_000414,user_08071,war movies,2025-06-21,43,7,Laptop,56.3,False,True,Canada
search_000415,user_04186,animated shows,2024-12-30,92,,Smart TV,14.4,False,False,USA
search_000416,user_03926,christmas movies,2025-03-11,24,,Smart TV,3.8,False,False,USA
search_000417,user_09627,music documentaries,2025-04-01,97,6,Tablet,24.3,False,True,Canada
search_000418,user_04622,romantic comedies,2025-11-02,11,9,Mobile,25.3,True,True,Canada
search_000419,user_08676,comedy shows,2025-08-19,25,1,Tablet,15.7,False,False,Canada
search_000420,user_04644,action movies,2025-03-31,47,5,Tablet,4.5,True,False,Canada
search_000421,user_07087,classic movies,2024-06-12,5,,Smart TV,9.3,False,False,USA
search_000422,user_04355,new releases,2025-10-13,81,5,Tablet,,False,False,Canada
search_000423,user_08944,true crime,2024-02-06,6,,Mobile,8.7,False,False,USA
search_000424,user_00433,classic movies,2024-10-22,79,,Smart TV,3.2,False,True,USA
search_000425,user_04648,biographies,2025-12-17,22,10,Tablet,,True,False,USA
search_000426,user_01172,action movies,2025-12-26,91,3,Mobile,23.0,False,False,USA
search_000427,user_09571,new releases,2024-02-12,69,,Smart TV,42.6,False,True,USA
search_000428,user_02335,halloween movies,2024-08-30,81,4,Laptop,18.8,False,True,USA
search_000429,user_04366,action movies,2025-04-12,55,,Mobile,29.7,False,False,USA
search_000430,user_05480,war movies,2025-05-20,19,,Mobile,,False,False,USA
search_000431,user_06328,animated shows,2024-07-27,56,,Smart TV,35.4,False,False,USA
search_000432,user_05754,superhero movies,2025-05-17,70,,Tablet,11.6,False,False,USA
search_000433,user_08243,drama series,2025-03-21,21,6,Tablet,14.2,False,False,USA
search_000434,user_07824,stand up comedy,2024-12-30,51,5,Smart TV,10.4,False,False,USA
search_000435,user_08138,short episodes under 30 minutes,2024-04-01,57,,Laptop,15.1,False,False,USA
search_000436,user_03104,classic movies,2025-07-10,98,6,Laptop,10.6,False,False,USA
search_000437,user_08744,halloween movies,2024-09-05,61,8,Tablet,23.0,False,False,USA
search_000438,user_01187,stand up comedy,2025-07-20,86,9,Smart TV,27.3,True,False,Canada
search_000439,user_06979,horror movies,2024-02-10,48,5,Tablet,20.0,False,False,USA
search_000440,user_03786,documentaries,2024-08-30,39,,Smart TV,26.2,False,True,USA
search_000441,user_08741,documentaries,2024-01-17,46,4,Tablet,24.3,False,True,USA
search_000442,user_07364,romantic comedies,2025-07-17,24,,Mobile,8.6,False,False,USA
search_000443,user_09775,true crime,2025-04-20,12,,Laptop,22.1,True,False,USA
search_000444,user_03318,animated shows,2024-07-04,45,1,Smart TV,31.7,False,False,USA
search_000445,user_08094,stand up comedy,2025-07-19,6,,Mobile,12.6,False,False,Canada
search_000446,user_00851,christmas movies,2025-05-30,97,7,Laptop,6.0,False,True,USA
search_000447,user_04084,horror movies,2024-03-17,64,,Tablet,22.4,False,False,USA
search_000448,user_08515,action movies,2025-05-04,10,6,Laptop,12.0,False,False,Canada
search_000449,user_06110,comedy shows,2025-04-08,6,,Mobile,1.4,False,True,USA
search_000450,user_08108,documentaries,2025-08-18,78,,Laptop,33.7,False,True,USA
search_000451,user_01020,travel documentaries,2025-08-20,67,,Tablet,30.7,True,False,USA
search_000452,user_06001,thriller series,2025-03-30,64,,Tablet,41.4,True,False,Canada
search_000453,user_01985,shows with strong female leads,2025-02-26,45,10,Tablet,48.7,False,False,USA
search_000454,user_03501,documentaries,2025-12-11,50,7,Tablet,5.9,False,True,Canada
search_000455,user_00407,movies based on true stories,2024-02-17,88,3,Laptop,61.8,False,False,Canada
search_000456,user_01918,classic movies,2025-05-09,5,,Laptop,19.8,True,False,USA
search_000457,user_09608,classic movies,2025-09-25,86,1,Tablet,44.3,False,False,USA
search_000458,user_00652,sci-fi,2025-04-08,40,7,Tablet,16.4,False,True,Canada
search_000459,user_09225,horror movies,2024-10-17,55,9,Mobile,32.0,False,False,USA
search_000460,user_01972,new releases,2024-03-27,20,,Laptop,19.6,False,False,USA
search_000461,user_08051,drama series,2025-06-07,95,6,Laptop,14.5,False,False,Canada
search_000462,user_06200,sci-fi,2025-07-13,89,,Mobile,28.1,False,False,USA
search_000463,user_08659,new releases,2024-03-18,48,9,Laptop,11.2,False,False,USA
search_000464,user_06872,sci-fi,2024-02-23,7,,Mobile,17.6,True,True,Canada
search_000465,user_05713,drama series,2024-08-05,13,,Smart TV,10.9,False,False,Canada
search_000466,user_03576,movies based on true stories,2025-08-27,40,,Mobile,25.0,False,True,USA
search_000467,user_09690,animated shows,2024-06-12,41,,Smart TV,8.5,False,False,Canada
search_000468,user_05159,netflix originals,2024-07-24,76,8,Smart TV,12.4,False,False,USA
search_000469,user_04125,war movies,2025-03-21,80,1,Mobile,20.2,False,False,Canada
search_000470,user_08047,shows with strong female leads,2024-08-29,46,7,Smart TV,12.5,False,False,USA
search_000471,user_09334,animated shows,2024-04-05,58,10,Laptop,3.4,False,False,USA
search_000472,user_06663,classic movies,2025-03-24,57,,Smart TV,38.2,False,False,USA
search_000473,user_06466,trending now,2025-02-14,63,,Smart TV,,False,False,Canada
search_000474,user_06545,shows with strong female leads,2025-10-02,59,6,Laptop,21.0,False,False,USA
search_000475,user_03570,korean drama,2024-07-19,64,,Mobile,6.2,True,True,USA
search_000476,user_07185,classic movies,2024-04-05,55,7,Smart TV,23.4,False,False,USA
search_000477,user_00370,thriller series,2024-12-07,86,,Laptop,41.6,False,False,USA
search_000478,user_04482,animated shows,2024-04-17,78,,Tablet,33.1,False,False,USA
search_000479,user_09149,shows with strong female leads,2024-10-23,48,,Mobile,10.0,False,False,USA
search_000480,user_07826,stand up comedy,2025-09-23,57,1,Mobile,26.2,False,False,Canada
search_000481,user_06570,animated shows,2025-06-20,70,,Smart TV,2.2,False,False,Canada
search_000482,user_08656,series with only one season,2025-11-03,56,2,Mobile,15.3,False,True,USA
search_000483,user_09972,biographies,2025-06-13,28,7,Smart TV,23.3,False,False,Canada
search_000484,user_02721,stand up comedy,2025-04-23,58,,Smart TV,19.6,False,False,USA
search_000485,user_05854,animated shows,2024-05-06,60,,Mobile,15.6,True,False,USA
search_000486,user_06019,sci-fi,2024-10-06,59,4,Laptop,23.0,False,False,USA
search_000487,user_07566,new releases,2024-04-06,24,7,Smart TV,13.8,False,False,Canada
search_000488,user_02804,horror movies,2025-10-09,84,3,Smart TV,,False,True,USA
search_000489,user_04416,christmas movies,2025-03-25,40,,Smart TV,7.9,True,False,USA
search_000490,user_08083,biographies,2025-07-19,76,10,Mobile,,False,False,USA
search_000491,user_09576,horror movies,2024-12-20,64,,Tablet,,True,False,USA
search_000492,user_03804,comedy shows,2025-03-05,4,10,Mobile,21.2,True,False,USA
search_000493,user_07907,sci-fi,2024-06-26,90,9,Smart TV,30.4,False,True,USA
search_000494,user_05080,christmas movies,2024-12-10,39,9,Mobile,34.3,False,False,USA
search_000495,user_03406,award winning documentaries,2024-11-21,65,,Tablet,22.3,True,False,Canada
search_000496,user_03031,netflix originals,2025-01-25,40,2,Mobile,6.9,True,True,USA
search_000497,user_09755,cooking shows,2024-05-06,24,6,Tablet,17.5,False,False,Canada
search_000498,user_09754,thriller series,2025-08-06,22,,Tablet,4.7,False,True,USA
search_000499,user_09206,superhero movies,2025-06-28,13,3,Smart TV,17.6,False,True,USA
search_000500,user_07255,romantic comedies,2024-08-15,20,,Laptop,,False,False,USA
search_000501,user_02066,trending now,2025-06-02,76,9,Laptop,41.3,True,False,USA
search_000502,user_03551,stand up comedy,2025-01-04,42,,Tablet,15.1,False,True,USA
search_000503,user_02818,romantic comedies,2025-09-12,7,4,Mobile,47.3,False,False,Canada
search_000504,user_08957,trending now,2025-12-13,84,9,Smart TV,16.7,False,False,USA
search_000505,user_08627,documentaries,2025-07-23,65,2,Tablet,26.1,False,False,Canada
search_000506,user_00932,trending now,2025-09-29,11,,Laptop,16.8,False,False,Canada
search_000507,user_06336,christmas movies,2025-01-20,82,6,Laptop,1.1,False,False,Canada
search_000508,user_07753,best movies 2024,2024-02-21,34,,Smart TV,27.8,False,False,USA
search_000509,user_09876,superhero movies,2024-03-18,37,,Mobile,,True,False,USA
search_000510,user_09966,drama series,2024-10-25,88,6,Mobile,55.2,False,False,USA
search_000511,user_00786,halloween movies,2024-07-03,95,2,Mobile,8.6,False,False,Canada
search_000512,user_00254,drama series,2025-09-20,50,,Smart TV,19.8,False,False,USA
search_000513,user_09803,new releases,2025-05-31,29,,Tablet,33.7,True,False,USA
search_000514,user_07375,christmas movies,2024-06-24,30,8,Smart TV,5.9,False,False,Canada
search_000515,user_07036,biographies,2025-02-04,71,,Laptop,12.0,False,False,Canada
search_000516,user_04304,romantic comedies,2025-08-15,66,7,Smart TV,18.8,False,True,USA
search_000517,user_00460,classic movies,2024-04-29,51,,Tablet,7.4,False,False,USA
search_000518,user_09078,superhero movies,2025-02-18,36,1,Smart TV,23.8,False,False,USA
search_000519,user_03080,netflix originals,2025-12-08,33,6,Mobile,24.5,False,False,Canada
search_000520,user_00389,best movies 2024,2024-05-30,24,,Smart TV,4.5,False,False,USA
search_000521,user_06884,documentaries,2025-12-13,27,9,Mobile,26.1,False,False,USA
search_000522,user_02466,travel documentaries,2024-06-10,58,,Smart TV,4.1,False,False,USA
search_000523,user_07296,family movies,2024-01-25,45,,Mobile,8.2,False,False,USA
search_000524,user_01688,biographies,2024-07-05,84,10,Mobile,7.5,False,True,USA
search_000525,user_07774,sci-fi,2025-08-12,23,6,Laptop,40.2,True,True,USA
search_000526,user_01607,korean drama,2025-05-12,73,,Smart TV,35.7,False,True,Canada
search_000527,user_05793,cooking shows,2024-10-25,52,,Tablet,23.1,False,False,Canada
search_000528,user_06255,war movies,2024-12-11,29,,Mobile,28.3,False,False,Canada
search_000529,user_04414,christmas movies,2024-06-09,90,1,Laptop,,False,True,USA
